Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Media
1529260499,"24 Apr 2018, 17:16:23",Evening Ride,Ride,,2406,10.85,,,true,,,activities/1529260499.gpx,74.0,,2406.0,2117.0,10856.7001953125,9.399999618530273,,92.56327819824219,,9.0,58.0,19.5,0.3647517263889313,,,,,,,,94.6331558227539,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1530819454,"25 Apr 2018, 07:31:19",Morning Ride,Ride,,2225,10.76,,,true,,,activities/1530819454.gpx,74.0,,2225.0,2046.0,10760.099609375,9.699999809265137,,49.43741226196289,,9.899999618530273,58.0,15.800000190734863,-0.3726731240749359,,,,,,,,76.46192932128906,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1533356975,"26 Apr 2018, 17:27:41",Evening Ride,Ride,,2889,11.13,,,true,,,activities/1533356975.gpx,74.0,,2889.0,2408.0,11138.7998046875,9.300000190734863,,92.50818634033203,,9.0,58.0,19.700000762939453,0.35192301869392395,,,,,,,,89.79061126708984,241.08058166503906,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1536492867,"28 Apr 2018, 11:44:16",Lunch Swim,Swim,,1800,"1,000",,,false,,,,,,1800.0,1800.0,1000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1538754517,"29 Apr 2018, 11:47:51",Actually 3k,Run,"",1213,2.22,,,false,,,activities/1538754517.gpx,74.0,,1213.0,900.0,2223.699951171875,3.5999999046325684,,10.260897636413574,,53.0,59.0,15.300000190734863,0.04946710541844368,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1538844101,"29 Apr 2018, 12:40:02",Afternoon Run,Run,,290,0.80,,,false,,,,74.0,,290.0,290.0,800.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1554334645,"6 May 2018, 17:59:55",Evening Run,Run,,1283,3.01,,,false,,,activities/1554334645.gpx,74.0,,1283.0,1252.0,3009.10009765625,7.599999904632568,,14.239277839660645,,53.0,59.0,19.899999618530273,0.03323252871632576,,,,,,,,,276.2674560546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1557238317,"8 May 2018, 07:29:54",Morning Ride,Ride,,2206,11.00,,,true,,,activities/1557238317.gpx,74.0,,2206.0,2071.0,11008.7998046875,10.5,,49.7867431640625,,9.100000381469727,58.0,14.300000190734863,-0.3651624023914337,,,,,,,,86.87128448486328,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1558382978,"8 May 2018, 17:28:30",Evening Ride,Ride,,3083,11.32,,,true,,,activities/1558382978.gpx,74.0,,3083.0,2504.0,11320.7001953125,9.399999618530273,,92.63236999511719,,9.0,58.0,19.700000762939453,0.3480350077152252,,,,,,,,86.67236328125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1559425906,"9 May 2018, 06:16:05",Morning Run,Run,,1518,3.66,,,false,,,activities/1559425906.gpx,74.0,,1518.0,1514.0,3664.800048828125,3.700000047683716,,16.21346092224121,,51.0,59.0,18.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1561587539,"10 May 2018, 07:39:28",Morning Ride,Ride,,2215,10.86,,,true,,,activities/1561587539.gpx,74.0,,2215.0,2063.0,10864.7998046875,9.199999809265137,,50.58253860473633,,9.0,58.0,16.700000762939453,-0.3626389801502228,,,,,,,,79.56473541259766,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1562711251,"10 May 2018, 17:16:38",Evening Ride,Ride,,2839,11.15,,,true,,,activities/1562711251.gpx,74.0,,2839.0,2471.0,11155.099609375,8.699999809265137,,92.56322479248047,,9.0,58.0,19.899999618530273,0.34423717856407166,,,,,,,,87.8779296875,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1563871656,"11 May 2018, 07:44:01",Morning Ride,Ride,,2329,10.86,,,true,,,activities/1563871656.gpx,74.0,,2329.0,2069.0,10868.7998046875,10.199999809265137,,50.2921028137207,,9.899999618530273,58.0,13.600000381469727,-0.3661857843399048,,,,,,,,83.73566436767578,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1565123707,"11 May 2018, 16:38:30",Afternoon Ride,Ride,,2651,11.25,,,true,,,activities/1565123707.gpx,74.0,,2651.0,2525.0,11258.2001953125,13.5,,92.52936553955078,,9.100000381469727,58.0,19.700000762939453,0.346414178609848,,,,,,,,83.58344268798828,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1565285450,"11 May 2018, 18:00:12",Evening Run,Run,,1353,3.67,,,false,,,activities/1565285450.gpx,74.0,,1353.0,1353.0,3675.60009765625,7.599999904632568,,16.173259735107422,,51.0,58.900001525878906,13.600000381469727,-0.0027206442318856716,,,,,,,,,337.5400085449219,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1570996154,"14 May 2018, 07:46:03",Morning Ride,Ride,,364,0.00,,,true,,,activities/1570996154.gpx,74.0,,364.0,273.0,4.5,0.10000000149011612,,0.0,,56.099998474121094,56.099998474121094,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1571347340,"14 May 2018, 12:28:43",Actual morning ride!,Ride,,2040,10.80,,,true,,,,74.0,,2040.0,2040.0,10800.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1571916508,"14 May 2018, 17:26:59",Evening Ride,Ride,,2567,12.64,,,true,,,activities/1571916508.gpx,74.0,,2567.0,2301.0,12646.5,10.5,,103.02716827392578,,9.100000381469727,58.0,19.899999618530273,0.3123393952846527,,,,,,,,98.8673095703125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1573026909,"15 May 2018, 07:35:50",Morning Ride,Ride,,2033,10.71,,,true,,,activities/1573026909.gpx,74.0,,2033.0,1908.0,10715.900390625,9.5,,50.32817459106445,,9.899999618530273,58.0,14.199999809265137,-0.37327709794044495,,,,,,,,75.14517974853516,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1574136738,"15 May 2018, 17:23:24",Evening Ride,Ride,,3710,15.34,,,false,,,activities/1574136738.gpx,74.0,,3710.0,2506.0,15346.7001953125,10.300000190734863,,126.34193420410156,,6.0,62.0,15.399999618530273,0.27171966433525085,,,,,,,,113.81803894042969,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1576235649,"16 May 2018, 07:36:10",Morning Ride,Ride,,2587,11.20,,,true,,,activities/1576235649.gpx,74.0,,2587.0,2246.0,11200.400390625,9.0,,50.266109466552734,,9.899999618530273,58.0,14.100000381469727,-0.3490946888923645,,,,,,,,69.42927551269531,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1576235655,"16 May 2018, 17:16:19",Evening Ride,Ride,,2225,10.98,,,true,,,activities/1576235655.gpx,74.0,,2225.0,1947.0,10980.7998046875,9.699999809265137,,92.45722198486328,,9.100000381469727,58.0,19.600000381469727,0.35698673129081726,,,,,,,,104.21003723144531,226.23001098632812,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1585295270,"20 May 2018, 19:23:04",Evening Run,Run,,1867,5.00,,,false,,,activities/1585295270.gpx,74.0,,1867.0,1863.0,5006.2001953125,3.9000000953674316,,20.67173194885254,,51.0,60.20000076293945,20.399999618530273,0.0,,,,,,,,,459.2395324707031,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1587188951,"21 May 2018, 17:27:46",Evening Ride,Ride,,4031,11.65,,,true,,,activities/1587188951.gpx,74.0,,4031.0,2538.0,11657.2998046875,9.600000381469727,,92.54505157470703,,9.100000381469727,58.0,20.0,0.33626997470855713,,,,,,,,83.73233032226562,236.95152282714844,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1587189322,"21 May 2018, 07:24:23",Morning Ride,Ride,,2571,10.96,,,false,,,activities/1587189322.gpx,74.0,,2571.0,2168.0,10963.2001953125,9.399999618530273,,50.25,,9.899999618530273,58.0,15.800000190734863,-0.3657691180706024,,,,,,,,68.4395751953125,165.44041442871094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1589037797,"22 May 2018, 16:28:31",Afternoon Ride,Ride,,2371,10.95,,,true,,,activities/1589037797.gpx,74.0,,2371.0,2046.0,10957.7998046875,10.100000381469727,,92.48936462402344,,9.0,58.0,19.399999618530273,0.36138641834259033,,,,,,,,98.65896606445312,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1589037818,"22 May 2018, 07:20:43",Morning Ride,Ride,,2264,10.55,,,true,,,activities/1589037818.gpx,74.0,,2264.0,1971.0,10553.5,9.100000381469727,,50.22819519042969,,9.899999618530273,57.70000076293945,19.100000381469727,-0.394182026386261,,,,,,,,72.83612060546875,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1590373056,"23 May 2018, 07:36:53",Morning Ride,Ride,,2348,10.77,,,true,,,activities/1590373056.gpx,74.0,,2348.0,2002.0,10772.099609375,9.199999809265137,,49.18714904785156,,9.899999618530273,58.0,16.200000762939453,-0.37318629026412964,,,,,,,,72.75574493408203,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1591483990,"23 May 2018, 17:40:45",Evening Ride,Ride,,2950,11.25,,,true,,,activities/1591483990.gpx,74.0,,2950.0,2319.0,11255.7001953125,10.199999809265137,,92.47396087646484,,9.100000381469727,58.0,19.600000381469727,0.3500448763370514,,,,,,,,86.85218811035156,224.5724334716797,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1592564585,"24 May 2018, 07:40:27",Morning Ride,Ride,,2516,10.93,,,true,,,activities/1592564585.gpx,74.0,,2516.0,2051.0,10933.400390625,9.600000381469727,,50.27583312988281,,9.899999618530273,58.0,14.100000381469727,-0.36768069863319397,,,,,,,,71.98969268798828,164.63072204589844,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1604168142,"29 May 2018, 17:30:37",Evening Ride,Ride,,2443,10.97,,,true,,,activities/1604168142.gpx,74.0,,2443.0,2129.0,10975.400390625,9.5,,92.41705322265625,,9.100000381469727,58.0,19.5,0.3598957657814026,,,,,,,,93.80123901367188,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1605309133,"30 May 2018, 07:36:02",Morning Ride,Ride,,2216,10.94,,,true,,,activities/1605309133.gpx,74.0,,2216.0,2156.0,10946.5,9.199999809265137,,50.23531723022461,,9.899999618530273,58.0,15.5,-0.36358654499053955,,,,,,,,69.80253601074219,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1606254657,"30 May 2018, 17:05:05",Evening Ride,Ride,,2866,11.15,,,true,,,activities/1606254657.gpx,74.0,,2866.0,2251.0,11152.7001953125,9.100000381469727,,92.52910614013672,,9.100000381469727,58.0,19.799999237060547,0.3586575388908386,,,,,,,,87.59529113769531,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1607394638,"31 May 2018, 07:24:05",Morning Ride,Ride,,2131,10.79,,,true,,,activities/1607394638.gpx,74.0,,2131.0,1846.0,10790.7001953125,9.5,,52.325714111328125,,9.899999618530273,58.0,17.200000762939453,-0.3688361346721649,,,,,,,,80.84723663330078,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1618185925,"5 Jun 2018, 07:23:48",Morning Ride,Ride,,2472,10.99,,,true,,,activities/1618185925.gpx,74.0,,2472.0,1922.0,10995.900390625,9.800000190734863,,93.19306945800781,,2.0,52.20000076293945,32.20000076293945,-0.33012303709983826,,,,,,,,109.66753387451172,235.02182006835938,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1619165317,"5 Jun 2018, 17:14:03",Evening Ride,Ride,,2651,11.38,,,true,,,activities/1619165317.gpx,74.0,,2651.0,2092.0,11385.0,11.699999809265137,,124.04769897460938,,0.8999999761581421,53.0,42.20000076293945,0.3083004057407379,,,,,,,,114.74807739257812,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1620397013,"6 Jun 2018, 07:33:52",Morning Ride,Ride,,1856,8.21,,,true,,,activities/1620397013.gpx,74.0,,1856.0,1364.0,8213.7998046875,10.300000190734863,,84.18394470214844,,2.0,32.099998474121094,36.29999923706055,-0.07183033227920532,,,,,,,,125.68621826171875,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1621376555,"6 Jun 2018, 17:16:30",Evening Ride,Ride,,2448,10.36,,,true,,,activities/1621376555.gpx,74.0,,2448.0,2095.0,10366.0,11.699999809265137,,104.09111022949219,,0.8999999761581421,32.099998474121094,31.5,0.1003279983997345,,,,,,,,100.35045623779297,234.4100799560547,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1621449668,"6 Jun 2018, 18:15:57",Evening Ride,Ride,,443,1.48,,,true,,,activities/1621449668.gpx,74.0,,443.0,342.0,1479.5999755859375,14.199999809265137,,28.149999618530273,,24.5,53.0,25.700000762939453,1.885644793510437,,,,,,,,113.03508758544922,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1621842382,"5 Jun 2018, 17:05:00",Evening Ride,Ride,,2460,11.70,,,false,,,,74.0,,2460.0,2460.0,11700.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1622607879,"7 Jun 2018, 07:31:19",Morning Ride,Ride,,2643,11.09,,,true,,,activities/1622607879.gpx,74.0,,2643.0,2053.0,11091.2001953125,9.899999618530273,,87.39810943603516,,2.0,52.29999923706055,41.599998474121094,-0.32818812131881714,,,,,,,,103.13541412353516,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1623567638,"7 Jun 2018, 16:50:12",Via Kilburn ,Ride,,5031,17.98,,,true,,,activities/1623567638.gpx,74.0,,5031.0,3717.0,17987.30078125,16.700000762939453,,175.77755737304688,,5.0,59.0,49.099998474121094,0.19680552184581757,,,,,,,,93.14846801757812,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1624623160,"8 Jun 2018, 07:12:09",Morning Ride,Ride,,3130,12.17,,,true,,,activities/1624623160.gpx,74.0,,3130.0,2428.0,12176.400390625,9.699999809265137,,81.25875854492188,,2.0,52.29999923706055,18.899999618530273,-0.29893893003463745,,,,,,,,90.62328338623047,245.3372039794922,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1625125892,"8 Jun 2018, 14:06:29",Afternoon Swim,Swim,,1800,"1,000",,,false,,,,,,1800.0,1800.0,1000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1625425934,"8 Jun 2018, 16:41:20",Afternoon Ride,Ride,,2534,11.21,,,true,,,activities/1625425934.gpx,74.0,,2534.0,2183.0,11213.2998046875,9.899999618530273,,126.20500183105469,,0.8999999761581421,53.0,40.5,0.31212934851646423,,,,,,,,113.74964141845703,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1631278700,"11 Jun 2018, 07:17:56",Morning Ride,Ride,,2885,12.42,,,true,,,activities/1631278700.gpx,74.0,,2885.0,2446.0,12423.7998046875,9.0,,81.85431671142578,,2.0,52.599998474121094,18.600000381469727,-0.2954007685184479,,,,,,,,88.97293090820312,242.6549072265625,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1633243208,"12 Jun 2018, 07:20:22",Morning Ride,Ride,,2464,11.34,,,true,,,activities/1633243208.gpx,74.0,,2464.0,2151.0,11339.0,10.600000381469727,,88.45088195800781,,2.0,52.599998474121094,34.5,-0.3148425817489624,,,,,,,,105.26129913330078,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1633243210,"11 Jun 2018, 18:01:17",Evening Ride,Ride,,2568,11.24,,,false,,,activities/1633243210.gpx,74.0,,2568.0,2140.0,11240.099609375,9.600000381469727,,123.22916412353516,,2.0,53.0,37.0,0.3149438202381134,,,,,,,,117.84054565429688,281.180419921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1635464186,"12 Jun 2018, 17:17:41",Evening Ride,Ride,,50912,11.78,,,true,,,activities/1635464186.gpx,74.0,,50912.0,2651.0,11785.7001953125,9.300000190734863,,127.38803100585938,,0.8999999761581421,53.0,28.799999237060547,0.2995155155658722,,,,,,,,100.58740997314453,297.32159423828125,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1635464188,"13 Jun 2018, 07:26:23",Morning Ride,Ride,,2973,12.33,,,true,,,activities/1635464188.gpx,74.0,,2973.0,2537.0,12329.7001953125,11.300000190734863,,80.85234069824219,,2.0,52.599998474121094,16.700000762939453,-0.29765525460243225,,,,,,,,90.6094970703125,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1636971544,"13 Jun 2018, 17:00:48",Evening Ride,Ride,,2474,11.18,,,true,,,activities/1636971544.gpx,74.0,,2474.0,2175.0,11183.900390625,10.399999618530273,,125.99018859863281,,0.8999999761581421,53.0,27.200000762939453,0.31831473112106323,,,,,,,,117.67263793945312,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1639527962,"15 Jun 2018, 07:12:18",Morning Ride,Ride,,2868,12.26,,,true,,,activities/1639527962.gpx,74.0,,2868.0,2412.0,12267.5,11.399999618530273,,80.46136474609375,,2.0,52.20000076293945,18.200000762939453,-0.2893825173377991,,,,,,,,90.51646423339844,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1640776283,"15 Jun 2018, 16:25:38",Afternoon Ride,Ride,,2319,11.18,,,false,,,activities/1640776283.gpx,74.0,,2319.0,2163.0,11180.400390625,9.100000381469727,,124.18219757080078,,2.0,53.0,37.400001525878906,0.3184143602848053,,,,,,,,110.09038543701172,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1642364184,"16 Jun 2018, 15:35:57",Afternoon Run,Run,,1072,1.77,,,false,,,activities/1642364184.gpx,74.0,,1072.0,663.0,1776.300048828125,4.400000095367432,,22.600757598876953,,33.099998474121094,54.20000076293945,14.399999618530273,-0.12385295331478119,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1643997490,"17 Jun 2018, 09:45:11",Morning Ride,Ride,,2709,10.94,,,false,,,activities/1643997490.gpx,74.0,,2709.0,2216.0,10941.599609375,9.600000381469727,,42.51715850830078,,8.0,52.29999923706055,16.100000381469727,-0.378372460603714,,,,,,,,78.68421173095703,194.4160614013672,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1645972679,"18 Jun 2018, 07:16:52",Morning Ride,Ride,,3276,12.29,,,true,,,activities/1645972679.gpx,74.0,,3276.0,2715.0,12295.099609375,9.100000381469727,,80.99708557128906,,2.0,51.5,18.5,-0.28954625129699707,,,,,,,,80.4652328491211,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1646746811,"18 Jun 2018, 16:38:40",Afternoon Ride,Ride,,2543,11.36,,,true,,,activities/1646746811.gpx,74.0,,2543.0,2356.0,11366.5,9.699999809265137,,126.06609344482422,,0.8999999761581421,53.0,28.600000381469727,0.3158404231071472,,,,,,,,104.19258880615234,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1647880980,"19 Jun 2018, 07:17:42",Morning Ride,Ride,,3156,12.34,,,true,,,activities/1647880980.gpx,74.0,,3156.0,2579.0,12340.2998046875,9.600000381469727,,79.7326431274414,,2.0,51.79999923706055,18.799999237060547,-0.2860546410083771,,,,,,,,84.30630493164062,242.429931640625,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1649218816,"19 Jun 2018, 19:04:18",Evening Ride,Ride,,2528,10.77,,,true,,,activities/1649218816.gpx,74.0,,2528.0,2162.0,10769.7998046875,8.899999618530273,,129.99903869628906,,0.8999999761581421,53.0,41.0,0.42712026834487915,,,,,,,,106.14375305175781,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1651090960,"20 Jun 2018, 17:14:12",To rough trade,Ride,,1983,6.61,,,false,,,activities/1651090960.gpx,74.0,,1983.0,1534.0,6609.2998046875,11.5,,39.54133987426758,,17.0,52.0,10.899999618530273,-0.4690360426902771,,,,,,,,81.13075256347656,138.76693725585938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1651445710,"20 Jun 2018, 19:24:22",Evening Ride,Ride,,1472,5.94,,,false,,,activities/1651445710.gpx,74.0,,1472.0,1301.0,5948.39990234375,9.899999618530273,,62.712196350097656,,18.0,53.0,27.299999237060547,0.5480465292930603,,,,,,,,91.61075592041016,132.89199829101562,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1660745901,"25 Jun 2018, 07:28:15",Morning Ride,Ride,,2408,10.74,,,true,,,activities/1660745901.gpx,74.0,,2408.0,1920.0,10743.099609375,13.300000190734863,,91.6458511352539,,2.0,51.29999923706055,20.799999237060547,-0.329513818025589,,,,,,,,113.73192596435547,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1661662864,"25 Jun 2018, 17:16:18",Evening Ride,Ride,,2756,11.29,,,true,,,activities/1661662864.gpx,74.0,,2756.0,2424.0,11292.0,9.0,,124.58773040771484,,2.0,53.0,32.0,0.3214665353298187,,,,,,,,105.267333984375,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1662788145,"26 Jun 2018, 07:30:05",Morning Ride,Ride,,2395,10.98,,,true,,,activities/1662788145.gpx,74.0,,2395.0,2058.0,10986.599609375,12.899999618530273,,89.87977600097656,,2.0,52.29999923706055,41.400001525878906,-0.3313126862049103,,,,,,,,106.87641906738281,245.24514770507812,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1663407262,"26 Jun 2018, 14:27:06",Afternoon Ride,Ride,,1269,5.61,,,true,,,activities/1663407262.gpx,74.0,,1269.0,1094.0,5614.5,8.800000190734863,,24.74051284790039,,5.0,18.899999618530273,15.300000190734863,-0.08727402240037918,,,,,,,,89.77153778076172,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1666112562,"27 Jun 2018, 17:45:40",Hot run,Run,,2256,5.88,,,false,,,activities/1666112562.gpx,74.0,,2256.0,2231.0,5883.10009765625,4.5,,76.47737884521484,,48.0,101.5999984741211,28.100000381469727,0.011898488737642765,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1669173265,"29 Jun 2018, 07:17:12",Morning Ride,Ride,,2643,11.86,,,true,,,activities/1669173265.gpx,74.0,,2643.0,2151.0,11859.400390625,9.199999809265137,,83.80027770996094,,2.0,52.0,15.800000190734863,-0.30439987778663635,,,,,,,,107.64472198486328,258.1719970703125,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1670101690,"29 Jun 2018, 16:42:04",To Highbury via the Serpentine in Hyde park,Ride,"",5074,18.51,,,false,,,activities/1670101690.gpx,74.0,,5074.0,4028.0,18509.099609375,11.0,,132.45326232910156,,2.0,46.0,26.100000381469727,0.13452842831611633,,,,,,,,86.82905578613281,389.9685974121094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/D1D4FC15-6F63-4EA1-A2A8-55B309EE3D55.jpg
